year,week_number,date,market_location,commodity,base_price_pkr_per_40kg,inflation_rate_percent,predicted_price_pkr_per_40kg
2026,8,2026-02-22,Quetta,Maize,2478,12.389883315674664,2785.02
2026,8,2026-02-22,Quetta,Rice,2017,-3.746177628750437,1941.44
2026,8,2026-02-22,Quetta,Sugarcane,2112,3.9989346289706527,2196.46
2026,8,2026-02-22,Quetta,Vegetables,2641,13.492545609693911,2997.34
2026,8,2026-02-22,Quetta,Wheat,1885,14.974417047630842,2167.27
2026,9,2026-03-01,Faisalabad,Cotton,2368,22.06348715963325,2890.46
2026,9,2026-03-01,Faisalabad,Maize,2621,3.740611364797422,2719.04
2026,9,2026-03-01,Faisalabad,Rice,1996,7.469888812513816,2145.1
2026,9,2026-03-01,Faisalabad,Sugarcane,1529,-16.660705981808665,1274.26
2026,9,2026-03-01,Faisalabad,Vegetables,1669,-6.158973021312863,1566.21
2026,9,2026-03-01,Faisalabad,Wheat,2090,-13.343837746204969,1811.11
2026,9,2026-03-01,Karachi,Cotton,2217,16.979962111477562,2593.45
2026,9,2026-03-01,Karachi,Maize,1189,0.9135665500396556,1199.86
2026,9,2026-03-01,Karachi,Rice,2119,10.586976656006124,2343.34
2026,9,2026-03-01,Karachi,Sugarcane,2371,28.22581131323664,3040.23
2026,9,2026-03-01,Karachi,Vegetables,1184,-20.42959643392859,942.11
2026,9,2026-03-01,Karachi,Wheat,2473,7.141545898082205,2649.61
2026,9,2026-03-01,Lahore,Cotton,2405,6.04582281596398,2550.4
2026,9,2026-03-01,Lahore,Maize,2575,0.0813926565750888,2577.1
2026,9,2026-03-01,Lahore,Rice,1689,-13.047420591203135,1468.63
2026,9,2026-03-01,Lahore,Sugarcane,2180,11.63498380278782,2433.64
2026,9,2026-03-01,Lahore,Vegetables,1848,-4.597587034327615,1763.04
2026,9,2026-03-01,Lahore,Wheat,2079,10.21980911762192,2291.47
2026,9,2026-03-01,Multan,Cotton,2248,-14.85612018727315,1914.03
2026,9,2026-03-01,Multan,Maize,1729,2.874813672957905,1778.71
2026,9,2026-03-01,Multan,Rice,1342,-20.500972263874083,1066.88
2026,9,2026-03-01,Multan,Sugarcane,2146,16.125191550189225,2492.05
2026,9,2026-03-01,Multan,Vegetables,1520,-17.534945021162347,1253.47
2026,9,2026-03-01,Multan,Wheat,2616,13.515977693941435,2969.58
2026,9,2026-03-01,Peshawar,Cotton,2489,11.605718762953444,2777.87
2026,9,2026-03-01,Peshawar,Maize,1827,-5.846354704190208,1720.19
2026,9,2026-03-01,Peshawar,Rice,1657,-7.706106395402533,1529.31
2026,9,2026-03-01,Peshawar,Sugarcane,1370,1.554449876915664,1391.3
2026,9,2026-03-01,Peshawar,Vegetables,1861,-7.560360344511275,1720.3
2026,9,2026-03-01,Peshawar,Wheat,2361,-4.087440913287936,2264.5
2026,9,2026-03-01,Quetta,Cotton,1256,-5.8106897087790745,1183.02
2026,9,2026-03-01,Quetta,Maize,2478,12.50240530962966,2787.81
2026,9,2026-03-01,Quetta,Rice,2017,-3.775262286497064,1940.85
2026,9,2026-03-01,Quetta,Sugarcane,2112,4.037625620799171,2197.27
2026,9,2026-03-01,Quetta,Vegetables,2641,13.61609290682239,3000.6
2026,9,2026-03-01,Quetta,Wheat,1885,15.111274253231876,2169.85
2026,10,2026-03-08,Faisalabad,Cotton,2368,22.26298816299719,2895.19
2026,10,2026-03-08,Faisalabad,Maize,2621,3.776345443871608,2719.98
2026,10,2026-03-08,Faisalabad,Rice,1996,7.539067644887362,2146.48
2026,10,2026-03-08,Faisalabad,Sugarcane,1529,-16.804343423517167,1272.06
2026,10,2026-03-08,Faisalabad,Vegetables,1669,-6.209755073078534,1565.36
2026,10,2026-03-08,Faisalabad,Wheat,2090,-13.456451065408944,1808.76
2026,10,2026-03-08,Karachi,Cotton,2217,17.133133192615833,2596.84
2026,10,2026-03-08,Karachi,Maize,1189,0.9330672688114556,1200.09
2026,10,2026-03-08,Karachi,Rice,2119,10.682781157322664,2345.37
2026,10,2026-03-08,Karachi,Sugarcane,2371,28.47803280630308,3046.21
2026,10,2026-03-08,Karachi,Vegetables,1184,-20.60620150070859,940.02
2026,10,2026-03-08,Karachi,Wheat,2473,7.207096867212789,2651.23
2026,10,2026-03-08,Lahore,Cotton,2405,6.103216024759787,2551.78
2026,10,2026-03-08,Lahore,Maize,2575,0.0891526974317582,2577.3
2026,10,2026-03-08,Lahore,Rice,1689,-13.156421094262514,1466.79
2026,10,2026-03-08,Lahore,Sugarcane,2180,11.741630457043852,2435.97
2026,10,2026-03-08,Lahore,Vegetables,1848,-4.634996173011561,1762.35
2026,10,2026-03-08,Lahore,Wheat,2079,10.312280608032538,2293.39
2026,10,2026-03-08,Multan,Cotton,2248,-14.98176666124925,1911.21
2026,10,2026-03-08,Multan,Maize,1729,2.902406942032128,1779.18
2026,10,2026-03-08,Multan,Rice,1342,-20.676517188378835,1064.52
2026,10,2026-03-08,Multan,Sugarcane,2146,16.271120249269085,2495.18
2026,10,2026-03-08,Multan,Vegetables,1520,-17.686023499269808,1251.17
2026,10,2026-03-08,Multan,Wheat,2616,13.638401551680932,2972.78
2026,10,2026-03-08,Peshawar,Cotton,2489,11.71968502975414,2780.7
2026,10,2026-03-08,Peshawar,Maize,1827,-5.894215702691881,1719.31
2026,10,2026-03-08,Peshawar,Rice,1657,-7.777736056085844,1528.12
2026,10,2026-03-08,Peshawar,Sugarcane,1370,1.5699073071792868,1391.51
2026,10,2026-03-08,Peshawar,Vegetables,1861,-7.623355308877803,1719.13
2026,10,2026-03-08,Peshawar,Wheat,2361,-4.114686235701349,2263.85
2026,10,2026-03-08,Quetta,Cotton,1256,-5.85883503033301,1182.41
2026,10,2026-03-08,Quetta,Maize,2478,12.614927303597453,2790.6
2026,10,2026-03-08,Quetta,Rice,2017,-3.80434694421556,1940.27
2026,10,2026-03-08,Quetta,Sugarcane,2112,4.076316612642732,2198.09
2026,10,2026-03-08,Quetta,Vegetables,2641,13.739640203961546,3003.86
2026,10,2026-03-08,Quetta,Wheat,1885,15.248131458842114,2172.43
2026,11,2026-03-15,Faisalabad,Cotton,2368,22.462489166355237,2899.91
2026,11,2026-03-15,Faisalabad,Maize,2621,3.812079522937945,2720.91
2026,11,2026-03-15,Faisalabad,Rice,1996,7.608246477254149,2147.86
2026,11,2026-03-15,Faisalabad,Sugarcane,1529,-16.947980865240527,1269.87
2026,11,2026-03-15,Faisalabad,Vegetables,1669,-6.260537124856283,1564.51
2026,11,2026-03-15,Faisalabad,Wheat,2090,-13.569064384629584,1806.41
2026,11,2026-03-15,Karachi,Cotton,2217,17.286304273750353,2600.24
2026,11,2026-03-15,Karachi,Maize,1189,0.95256798757314,1200.33
2026,11,2026-03-15,Karachi,Rice,2119,10.778585658635471,2347.4
2026,11,2026-03-15,Karachi,Sugarcane,2371,28.7302542993699,3052.19
2026,11,2026-03-15,Karachi,Vegetables,1184,-20.78280656750531,937.93
2026,11,2026-03-15,Karachi,Wheat,2473,7.27264783633655,2652.85
2026,11,2026-03-15,Lahore,Cotton,2405,6.160609233545809,2553.16
2026,11,2026-03-15,Lahore,Maize,2575,0.0969127382758194,2577.5
2026,11,2026-03-15,Lahore,Rice,1689,-13.265421597342844,1464.95
2026,11,2026-03-15,Lahore,Sugarcane,2180,11.848277111292642,2438.29
2026,11,2026-03-15,Lahore,Vegetables,1848,-4.672405311705901,1761.65
2026,11,2026-03-15,Lahore,Wheat,2079,10.40475209844017,2295.31
2026,11,2026-03-15,Multan,Cotton,2248,-15.10741313524474,1908.39
2026,11,2026-03-15,Multan,Maize,1729,2.9300002111007184,1779.66
2026,11,2026-03-15,Multan,Rice,1342,-20.852062112905514,1062.17
2026,11,2026-03-15,Multan,Sugarcane,2146,16.417048948344043,2498.31
2026,11,2026-03-15,Multan,Vegetables,1520,-17.837101977392987,1248.88
2026,11,2026-03-15,Multan,Wheat,2616,13.760825409415387,2975.98
2026,11,2026-03-15,Peshawar,Cotton,2489,11.833651296543929,2783.54
2026,11,2026-03-15,Peshawar,Maize,1827,-5.942076701206319,1718.44
2026,11,2026-03-15,Peshawar,Rice,1657,-7.849365716779931,1526.94
2026,11,2026-03-15,Peshawar,Sugarcane,1370,1.585364737438717,1391.72
2026,11,2026-03-15,Peshawar,Vegetables,1861,-7.686350273257133,1717.96
2026,11,2026-03-15,Peshawar,Wheat,2361,-4.141931558130043,2263.21
2026,11,2026-03-15,Quetta,Cotton,1256,-5.906980351897974,1181.81
2026,11,2026-03-15,Quetta,Maize,2478,12.727449297559078,2793.39
2026,11,2026-03-15,Quetta,Rice,2017,-3.8334316019476207,1939.68
2026,11,2026-03-15,Quetta,Sugarcane,2112,4.11500760447904,2198.91
2026,11,2026-03-15,Quetta,Vegetables,2641,13.863187501095554,3007.13
2026,11,2026-03-15,Quetta,Wheat,1885,15.384988664447912,2175.01
2026,12,2026-03-22,Faisalabad,Cotton,2368,22.66199016971917,2904.64
2026,12,2026-03-22,Faisalabad,Maize,2621,3.847813602012132,2721.85
2026,12,2026-03-22,Faisalabad,Rice,1996,7.677425309627698,2149.24
2026,12,2026-03-22,Faisalabad,Sugarcane,1529,-17.091618306949034,1267.67
2026,12,2026-03-22,Faisalabad,Vegetables,1669,-6.311319176621952,1563.66
2026,12,2026-03-22,Faisalabad,Wheat,2090,-13.68167770383356,1804.05
2026,12,2026-03-22,Karachi,Cotton,2217,17.439475354888625,2603.63
2026,12,2026-03-22,Karachi,Maize,1189,0.9720687063449408,1200.56
2026,12,2026-03-22,Karachi,Rice,2119,10.874390159952014,2349.43
2026,12,2026-03-22,Karachi,Sugarcane,2371,28.982475792436336,3058.17
2026,12,2026-03-22,Karachi,Vegetables,1184,-20.959411634285303,935.84
2026,12,2026-03-22,Karachi,Wheat,2473,7.338198805467134,2654.47
2026,12,2026-03-22,Lahore,Cotton,2405,6.218002442341617,2554.54
2026,12,2026-03-22,Lahore,Maize,2575,0.1046727791324887,2577.7
2026,12,2026-03-22,Lahore,Rice,1689,-13.37442210040222,1463.11
2026,12,2026-03-22,Lahore,Sugarcane,2180,11.954923765548674,2440.62
2026,12,2026-03-22,Lahore,Vegetables,1848,-4.709814450389846,1760.96
2026,12,2026-03-22,Lahore,Wheat,2079,10.497223588850789,2297.24
2026,12,2026-03-22,Multan,Cotton,2248,-15.233059609220836,1905.56
2026,12,2026-03-22,Multan,Maize,1729,2.9575934801749404,1780.14
2026,12,2026-03-22,Multan,Rice,1342,-21.027607037410267,1059.81
2026,12,2026-03-22,Multan,Sugarcane,2146,16.562977647423907,2501.44
2026,12,2026-03-22,Multan,Vegetables,1520,-17.988180455500448,1246.58
2026,12,2026-03-22,Multan,Wheat,2616,13.88324926715488,2979.19
2026,12,2026-03-22,Peshawar,Cotton,2489,11.947617563344622,2786.38
2026,12,2026-03-22,Peshawar,Maize,1827,-5.989937699707991,1717.56
2026,12,2026-03-22,Peshawar,Rice,1657,-7.920995377463242,1525.75
2026,12,2026-03-22,Peshawar,Sugarcane,1370,1.6008221677023398,1391.93
2026,12,2026-03-22,Peshawar,Vegetables,1861,-7.749345237623661,1716.78
2026,12,2026-03-22,Peshawar,Wheat,2361,-4.169176880543457,2262.57
2026,12,2026-03-22,Quetta,Cotton,1256,-5.955125673451909,1181.2
2026,12,2026-03-22,Quetta,Maize,2478,12.83997129152687,2796.17
2026,12,2026-03-22,Quetta,Rice,2017,-3.862516259666116,1939.09
2026,12,2026-03-22,Quetta,Sugarcane,2112,4.1536985963226005,2199.73
2026,12,2026-03-22,Quetta,Vegetables,2641,13.986734798234709,3010.39
2026,12,2026-03-22,Quetta,Wheat,1885,15.521845870058156,2177.59
2026,13,2026-03-29,Faisalabad,Cotton,2368,22.86149117308311,2909.36
2026,13,2026-03-29,Faisalabad,Maize,2621,3.883547681086319,2722.79
2026,13,2026-03-29,Faisalabad,Rice,1996,7.746604142001246,2150.62
2026,13,2026-03-29,Faisalabad,Sugarcane,1529,-17.235255748657536,1265.47
2026,13,2026-03-29,Faisalabad,Vegetables,1669,-6.362101228387623,1562.82
2026,13,2026-03-29,Faisalabad,Wheat,2090,-13.794291023037536,1801.7
2026,13,2026-03-29,Karachi,Cotton,2217,17.592646436026897,2607.03
2026,13,2026-03-29,Karachi,Maize,1189,0.9915694251167408,1200.79
2026,13,2026-03-29,Karachi,Rice,2119,10.970194661268556,2351.46
2026,13,2026-03-29,Karachi,Sugarcane,2371,29.23469728550277,3064.15
2026,13,2026-03-29,Karachi,Vegetables,1184,-21.1360167010653,933.75
2026,13,2026-03-29,Karachi,Wheat,2473,7.40374977459772,2656.09
2026,13,2026-03-29,Lahore,Cotton,2405,6.2753956511374245,2555.92
2026,13,2026-03-29,Lahore,Maize,2575,0.1124328199891574,2577.9
2026,13,2026-03-29,Lahore,Rice,1689,-13.483422603461596,1461.26
2026,13,2026-03-29,Lahore,Sugarcane,2180,12.061570419804706,2442.94
2026,13,2026-03-29,Lahore,Vegetables,1848,-4.74722358907379,1760.27
2026,13,2026-03-29,Lahore,Wheat,2079,10.589695079261409,2299.16
2026,13,2026-03-29,Multan,Cotton,2248,-15.358706083196935,1902.74
2026,13,2026-03-29,Multan,Maize,1729,2.9851867492491637,1780.61
2026,13,2026-03-29,Multan,Rice,1342,-21.20315196191502,1057.45
2026,13,2026-03-29,Multan,Sugarcane,2146,16.708906346503767,2504.57
2026,13,2026-03-29,Multan,Vegetables,1520,-18.139258933607916,1244.28
2026,13,2026-03-29,Multan,Wheat,2616,14.005673124894374,2982.39
2026,13,2026-03-29,Peshawar,Cotton,2489,12.061583830145317,2789.21
2026,13,2026-03-29,Peshawar,Maize,1827,-6.037798698209665,1716.69
2026,13,2026-03-29,Peshawar,Rice,1657,-7.992625038146552,1524.56
2026,13,2026-03-29,Peshawar,Sugarcane,1370,1.6162795979659623,1392.14
2026,13,2026-03-29,Peshawar,Vegetables,1861,-7.812340201990189,1715.61
2026,13,2026-03-29,Peshawar,Wheat,2361,-4.196422202956869,2261.92
2026,13,2026-03-29,Quetta,Cotton,1256,-6.003270995005843,1180.6
2026,13,2026-03-29,Quetta,Maize,2478,12.952493285494665,2798.96
2026,13,2026-03-29,Quetta,Rice,2017,-3.891600917384612,1938.51
2026,13,2026-03-29,Quetta,Sugarcane,2112,4.1923895881661615,2200.54
2026,13,2026-03-29,Quetta,Vegetables,2641,14.110282095373869,3013.65
2026,13,2026-03-29,Quetta,Wheat,1885,15.658703075668395,2180.17
2026,14,2026-04-05,Faisalabad,Cotton,2368,23.060992176441157,2914.08
2026,14,2026-04-05,Faisalabad,Maize,2621,3.9192817601526553,2723.72
2026,14,2026-04-05,Faisalabad,Rice,1996,7.815782974368031,2152.0
2026,14,2026-04-05,Faisalabad,Sugarcane,1529,-17.378893190380897,1263.28
2026,14,2026-04-05,Faisalabad,Vegetables,1669,-6.412883280165371,1561.97
2026,14,2026-04-05,Faisalabad,Wheat,2090,-13.906904342258176,1799.35
2026,14,2026-04-05,Karachi,Cotton,2217,17.745817517161413,2610.42
2026,14,2026-04-05,Karachi,Maize,1189,1.0110701438784253,1201.02
2026,14,2026-04-05,Karachi,Rice,2119,11.06599916258136,2353.49
2026,14,2026-04-05,Karachi,Sugarcane,2371,29.4869187785696,3070.13
2026,14,2026-04-05,Karachi,Vegetables,1184,-21.312621767862023,931.66
2026,14,2026-04-05,Karachi,Wheat,2473,7.469300743721478,2657.72
2026,14,2026-04-05,Lahore,Cotton,2405,6.332788859923446,2557.3
2026,14,2026-04-05,Lahore,Maize,2575,0.1201928608332182,2578.09
2026,14,2026-04-05,Lahore,Rice,1689,-13.59242310654193,1459.42
2026,14,2026-04-05,Lahore,Sugarcane,2180,12.168217074053496,2445.27
2026,14,2026-04-05,Lahore,Vegetables,1848,-4.784632727768131,1759.58
2026,14,2026-04-05,Lahore,Wheat,2079,10.68216656966904,2301.08
2026,14,2026-04-05,Multan,Cotton,2248,-15.484352557192429,1899.91
2026,14,2026-04-05,Multan,Maize,1729,3.0127800183177533,1781.09
2026,14,2026-04-05,Multan,Rice,1342,-21.37869688644169,1055.1
2026,14,2026-04-05,Multan,Sugarcane,2146,16.854835045578724,2507.7
2026,14,2026-04-05,Multan,Vegetables,1520,-18.29033741173109,1241.99
2026,14,2026-04-05,Multan,Wheat,2616,14.128096982628833,2985.59
2026,14,2026-04-05,Peshawar,Cotton,2489,12.175550096935105,2792.05
2026,14,2026-04-05,Peshawar,Maize,1827,-6.085659696724102,1715.81
2026,14,2026-04-05,Peshawar,Rice,1657,-8.06425469884064,1523.38
2026,14,2026-04-05,Peshawar,Sugarcane,1370,1.6317370282253925,1392.35
2026,14,2026-04-05,Peshawar,Vegetables,1861,-7.87533516636952,1714.44
2026,14,2026-04-05,Peshawar,Wheat,2361,-4.223667525385564,2261.28
2026,14,2026-04-05,Quetta,Cotton,1256,-6.051416316570808,1179.99
2026,14,2026-04-05,Quetta,Maize,2478,13.065015279456286,2801.75
2026,14,2026-04-05,Quetta,Rice,2017,-3.9206855751166727,1937.92
2026,14,2026-04-05,Quetta,Sugarcane,2112,4.231080580002469,2201.36
2026,14,2026-04-05,Quetta,Vegetables,2641,14.233829392507875,3016.92
2026,14,2026-04-05,Quetta,Wheat,1885,15.795560281274197,2182.75
2026,15,2026-04-12,Faisalabad,Cotton,2368,23.26049317980509,2918.81
2026,15,2026-04-12,Faisalabad,Maize,2621,3.955015839226842,2724.66
2026,15,2026-04-12,Faisalabad,Rice,1996,7.88496180674158,2153.38
2026,15,2026-04-12,Faisalabad,Sugarcane,1529,-17.5225306320894,1261.08
2026,15,2026-04-12,Faisalabad,Vegetables,1669,-6.46366533193104,1561.12
2026,15,2026-04-12,Faisalabad,Wheat,2090,-14.01951766146215,1796.99
2026,15,2026-04-12,Karachi,Cotton,2217,17.898988598299685,2613.82
2026,15,2026-04-12,Karachi,Maize,1189,1.0305708626502257,1201.25
2026,15,2026-04-12,Karachi,Rice,2119,11.161803663897905,2355.52
2026,15,2026-04-12,Karachi,Sugarcane,2371,29.739140271636035,3076.12
2026,15,2026-04-12,Karachi,Vegetables,1184,-21.489226834642015,929.57
2026,15,2026-04-12,Karachi,Wheat,2473,7.534851712852063,2659.34
2026,15,2026-04-12,Lahore,Cotton,2405,6.390182068719255,2558.68
2026,15,2026-04-12,Lahore,Maize,2575,0.127952901689887,2578.29
2026,15,2026-04-12,Lahore,Rice,1689,-13.701423609601305,1457.58
2026,15,2026-04-12,Lahore,Sugarcane,2180,12.274863728309528,2447.59
2026,15,2026-04-12,Lahore,Vegetables,1848,-4.822041866452076,1758.89
2026,15,2026-04-12,Lahore,Wheat,2079,10.77463806007966,2303.0
2026,15,2026-04-12,Multan,Cotton,2248,-15.609999031168524,1897.09
2026,15,2026-04-12,Multan,Maize,1729,3.040373287391976,1781.57
2026,15,2026-04-12,Multan,Rice,1342,-21.554241810946447,1052.74
2026,15,2026-04-12,Multan,Sugarcane,2146,17.00076374465858,2510.84
2026,15,2026-04-12,Multan,Vegetables,1520,-18.441415889838552,1239.69
2026,15,2026-04-12,Multan,Wheat,2616,14.250520840368326,2988.79
2026,15,2026-04-12,Peshawar,Cotton,2489,12.2895163637358,2794.89
2026,15,2026-04-12,Peshawar,Maize,1827,-6.133520695225776,1714.94
2026,15,2026-04-12,Peshawar,Rice,1657,-8.135884359523953,1522.19
2026,15,2026-04-12,Peshawar,Sugarcane,1370,1.6471944584890157,1392.57
2026,15,2026-04-12,Peshawar,Vegetables,1861,-7.9383301307360465,1713.27
2026,15,2026-04-12,Peshawar,Wheat,2361,-4.250912847798977,2260.64
2026,15,2026-04-12,Quetta,Cotton,1256,-6.099561638124742,1179.39
2026,15,2026-04-12,Quetta,Maize,2478,13.17753727342408,2804.54
2026,15,2026-04-12,Quetta,Rice,2017,-3.949770232835168,1937.33
2026,15,2026-04-12,Quetta,Sugarcane,2112,4.26977157184603,2202.18
2026,15,2026-04-12,Quetta,Vegetables,2641,14.35737668964703,3020.18
2026,15,2026-04-12,Quetta,Wheat,1885,15.932417486884434,2185.33
2026,16,2026-04-19,Faisalabad,Cotton,2368,23.45999418315682,2923.53
2026,16,2026-04-19,Faisalabad,Maize,2621,3.990749918284747,2725.6
2026,16,2026-04-19,Faisalabad,Rice,1996,7.954140639101105,2154.76
2026,16,2026-04-19,Faisalabad,Sugarcane,1529,-17.666168073828715,1258.88
2026,16,2026-04-19,Faisalabad,Vegetables,1669,-6.514447383721762,1560.27
2026,16,2026-04-19,Faisalabad,Wheat,2090,-14.132130980700683,1794.64
2026,16,2026-04-19,Karachi,Cotton,2217,18.052159679430176,2617.22
2026,16,2026-04-19,Karachi,Maize,1189,1.0500715814010455,1201.49
2026,16,2026-04-19,Karachi,Rice,2119,11.257608165206705,2357.55
2026,16,2026-04-19,Karachi,Sugarcane,2371,29.99136176470327,3082.1
2026,16,2026-04-19,Karachi,Vegetables,1184,-21.665831901456706,927.48
2026,16,2026-04-19,Karachi,Wheat,2473,7.600402681968494,2660.96
2026,16,2026-04-19,Lahore,Cotton,2405,6.447575277494769,2560.06
2026,16,2026-04-19,Lahore,Maize,2575,0.1357129425204066,2578.49
2026,16,2026-04-19,Lahore,Rice,1689,-13.810424112704142,1455.74
2026,16,2026-04-19,Lahore,Sugarcane,2180,12.381510382550545,2449.92
2026,16,2026-04-19,Lahore,Vegetables,1848,-4.859451005157581,1758.2
2026,16,2026-04-19,Lahore,Wheat,2079,10.867109550484086,2304.93
2026,16,2026-04-19,Multan,Cotton,2248,-15.73564550518484,1894.26
2026,16,2026-04-19,Multan,Maize,1729,3.067966556454518,1782.05
2026,16,2026-04-19,Multan,Rice,1342,-21.729786735496667,1050.39
2026,16,2026-04-19,Multan,Sugarcane,2146,17.14669244372828,2513.97
2026,16,2026-04-19,Multan,Vegetables,1520,-18.5924943679786,1237.39
2026,16,2026-04-19,Multan,Wheat,2616,14.372944698097374,2992.0
2026,16,2026-04-19,Peshawar,Cotton,2489,12.403482630513876,2797.72
2026,16,2026-04-19,Peshawar,Maize,1827,-6.181381693753922,1714.07
2026,16,2026-04-19,Peshawar,Rice,1657,-8.207514020229613,1521.0
2026,16,2026-04-19,Peshawar,Sugarcane,1370,1.6626518887439432,1392.78
2026,16,2026-04-19,Peshawar,Vegetables,1861,-8.001325095129125,1712.1
2026,16,2026-04-19,Peshawar,Wheat,2361,-4.278158170244084,2259.99
2026,16,2026-04-19,Quetta,Cotton,1256,-6.147706959701552,1178.78
2026,16,2026-04-19,Quetta,Maize,2478,13.290059267379077,2807.33
2026,16,2026-04-19,Quetta,Rice,2017,-3.978854890581796,1936.75
2026,16,2026-04-19,Quetta,Sugarcane,2112,4.308462563674548,2202.99
2026,16,2026-04-19,Quetta,Vegetables,2641,14.480923986775506,3023.44
2026,16,2026-04-19,Quetta,Wheat,1885,16.069274692485465,2187.91
2026,17,2026-04-26,Faisalabad,Cotton,2368,23.65949518652075,2928.26
2026,17,2026-04-26,Faisalabad,Maize,2621,4.026483997358934,2726.53
2026,17,2026-04-26,Faisalabad,Rice,1996,8.023319471474652,2156.15
2026,17,2026-04-26,Faisalabad,Sugarcane,1529,-17.80980551553722,1256.69
2026,17,2026-04-26,Faisalabad,Vegetables,1669,-6.565229435487431,1559.43
2026,17,2026-04-26,Faisalabad,Wheat,2090,-14.244744299904658,1792.28
2026,17,2026-04-26,Karachi,Cotton,2217,18.205330760568447,2620.61
2026,17,2026-04-26,Karachi,Maize,1189,1.0695723001728457,1201.72
2026,17,2026-04-26,Karachi,Rice,2119,11.353412666523248,2359.58
2026,17,2026-04-26,Karachi,Sugarcane,2371,30.243583257769707,3088.08
2026,17,2026-04-26,Karachi,Vegetables,1184,-21.8424369682367,925.39
2026,17,2026-04-26,Karachi,Wheat,2473,7.665953651099079,2662.58
2026,17,2026-04-26,Lahore,Cotton,2405,6.504968486290576,2561.44
2026,17,2026-04-26,Lahore,Maize,2575,0.1434729833770759,2578.69
2026,17,2026-04-26,Lahore,Rice,1689,-13.91942461576352,1453.9
2026,17,2026-04-26,Lahore,Sugarcane,2180,12.488157036806571,2452.24
2026,17,2026-04-26,Lahore,Vegetables,1848,-4.896860143841527,1757.51
2026,17,2026-04-26,Lahore,Wheat,2079,10.959581040894705,2306.85
2026,17,2026-04-26,Multan,Cotton,2248,-15.86129197916094,1891.44
2026,17,2026-04-26,Multan,Maize,1729,3.09555982552874,1782.52
2026,17,2026-04-26,Multan,Rice,1342,-21.90533166000142,1048.03
2026,17,2026-04-26,Multan,Sugarcane,2146,17.292621142808137,2517.1
2026,17,2026-04-26,Multan,Vegetables,1520,-18.743572846086067,1235.1
2026,17,2026-04-26,Multan,Wheat,2616,14.495368555836864,2995.2
2026,17,2026-04-26,Peshawar,Cotton,2489,12.51744889731457,2800.56
2026,17,2026-04-26,Peshawar,Maize,1827,-6.229242692255595,1713.19
2026,17,2026-04-26,Peshawar,Rice,1657,-8.279143680912924,1519.81
2026,17,2026-04-26,Peshawar,Sugarcane,1370,1.678109319007566,1392.99
2026,17,2026-04-26,Peshawar,Vegetables,1861,-8.064320059495653,1710.92
2026,17,2026-04-26,Peshawar,Wheat,2361,-4.305403492657497,2259.35
2026,17,2026-04-26,Quetta,Cotton,1256,-6.195852281255486,1178.18
2026,17,2026-04-26,Quetta,Maize,2478,13.402581261346867,2810.12
2026,17,2026-04-26,Quetta,Rice,2017,-4.007939548300292,1936.16
2026,17,2026-04-26,Quetta,Sugarcane,2112,4.3471535555181084,2203.81
